Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.829918861,0.06195511,0.5822166,0.158746,-0.03133708,0.9911342,0.1756508,-5.450535,-28.51151,-23.12099,1009.322
0.834994793,-0.06176861,0.5822166,0.158746,-0.02990237,0.9926276,0.1770852,-5.450535,-28.51151,-23.12099,1009.322
0.840070724,-0.1854923,0.3442609,0.2197529,-0.03083036,0.9901784,0.1770858,-5.450535,-28.51151,-23.12099,1009.322
0.845146656,-0.2473542,0.6417056,0.158746,-0.0291807,0.9799842,0.1785125,-5.450535,-28.51151,-23.12099,1009.322
0.850222588,-0.06176861,0.5227277,0.2197529,-0.03472547,0.9901028,0.1747001,-5.450535,-28.51151,-23.12099,1009.322
0.855298519,-0.1236305,0.4632387,0.2807599,-0.02589244,0.986365,0.1785088,-5.450535,-28.51151,-23.12099,1009.322
0.860374451,-0.06176861,0.4632387,0.2807599,-0.03469288,0.9881401,0.1727831,-5.450535,-28.51151,-23.12099,1009.322
0.865450382,-0.1236305,0.6417056,0.0367322,-0.03228628,0.9901716,0.1790048,-5.450535,-28.51151,-23.12099,1009.322
0.870528221,0.06195511,0.3442609,0.3417668,-0.03364692,0.9847933,0.1790046,-5.450535,-28.51151,-23.12099,1009.322
0.875602245,-0.1854923,0.4037498,0.2197529,-0.03327043,0.9906333,0.1775706,-5.830875,-28.87971,-22.20919,1009.322
0.880678177,-0.1854923,0.4037498,0.09773912,-0.03179659,0.989666,0.1756509,-5.830875,-28.87971,-22.20919,1009.322
0.885754108,-0.1236305,0.4037498,0.0367322,-0.03314916,0.9843245,0.18044,-5.830875,-28.87971,-22.20919,1009.322
0.890830040,-0.1236305,0.4037498,0.2807599,-0.03277986,0.989604,0.1694271,-5.830875,-28.87971,-22.20919,1009.322
0.895905972,-0.06176861,0.3442609,0.158746,-0.03277428,0.9901571,0.1780481,-5.830875,-28.87971,-22.20919,1009.32
0.900982380,0.1856788,0.225283,0.158746,-0.03265624,0.9838336,0.1790018,-5.830875,-28.87971,-22.20919,1009.32
0.906062603,-0.1236305,0.1657941,-0.02427471,-0.03719329,0.9925424,0.1799754,-5.830875,-28.87971,-22.20919,1009.32
0.911134243,-0.06176861,0.1657941,0.09773912,-0.03221221,0.9862867,0.180439,-5.830875,-28.87971,-22.20919,1009.32
0.916211605,-0.06176861,-0.01267273,0.0367322,-0.03035293,0.9906725,0.177085,-5.830875,-28.87971,-22.20919,1009.32
0.921286106,0.123817,0.225283,0.0367322,-0.03519967,0.9896233,0.1766166,-5.450546,-28.13036,-23.12674,1009.32
0.926362038,-0.1236305,0.1657941,-0.08528163,-0.03125317,0.9862386,0.1722951,-5.450546,-28.13036,-23.12674,1009.32
0.931437969,-0.06176861,0.1063051,-0.02427471,-0.03470352,0.9891472,0.1770941,-5.450546,-28.13036,-23.12674,1009.32
0.936513901,9.325054E-05,-0.01267273,0.158746,-0.0351623,0.9882101,0.1828416,-5.450546,-28.13036,-23.12674,1009.32
0.941589832,9.325054E-05,-0.07216167,-0.08528163,-0.0332338,0.988689,0.1780483,-5.450546,-28.13036,-23.12674,1009.32
0.946665764,0.123817,0.0468162,0.0367322,-0.02982015,0.988252,0.1780401,-5.450546,-28.13036,-23.12674,1009.32
0.951741695,-0.06176861,0.1657941,0.09773912,-0.02934191,0.9887499,0.1785183,-5.450546,-28.13036,-23.12674,1009.32
0.956817627,9.325054E-05,0.1063051,-0.02427471,-0.03271151,0.9862208,0.1727774,-5.450546,-28.13036,-23.12674,1009.32
0.961893558,0.06195511,0.1063051,-0.02427471,-0.03127607,0.9882453,0.1799592,-5.450546,-28.13036,-23.12674,1009.32
0.966969490,0.1856788,-0.1316506,0.0367322,-0.03025522,0.985312,0.1766025,-5.450546,-28.13036,-23.12674,1009.32
0.972045422,9.325054E-05,0.1657941,-0.02427471,-0.03361521,0.9833544,0.1818772,-4.679314,-28.51254,-22.661,1009.32
0.977125168,9.325054E-05,0.0468162,-0.08528163,-0.03511987,0.9852368,0.1761348,-4.679314,-28.51254,-22.661,1009.32
0.979659557,-0.06176861,0.0468162,-0.08528163,-0.03219753,0.9852981,0.1785227,-4.679314,-28.51254,-22.661,1009.32
0.984735489,0.123817,-0.1316506,0.0367322,-0.03126624,0.9872346,0.1751693,-4.679314,-28.51254,-22.661,1009.32
