Time (s),X (g),Y (g),Z (g)
59.741598606,0.4727311,0.1580562,-0.1098597
59.746674538,0.471094,0.1619198,-0.1129118
59.751750469,0.4655005,0.1691927,-0.1083136
59.756826401,0.4614569,0.1696121,-0.1109358
59.761902332,0.4631896,0.1745376,-0.11071
59.766978264,0.4625835,0.1740211,-0.11767
59.772054195,0.4644687,0.1717169,-0.1098188
59.774592400,0.4623307,0.1789983,-0.1128346
59.779668331,0.465562,0.1819906,-0.1179471
59.784744263,0.4679618,0.1787354,-0.1115838
59.789820194,0.4766095,0.1794414,-0.1105232
59.794896126,0.475402,0.1857769,-0.1185378
59.799975872,0.4806229,0.1884162,-0.1141266
59.805047989,0.4824421,0.1915029,-0.1106895
59.810123920,0.4896525,0.1916786,-0.1183143
59.815199852,0.4919787,0.1942805,-0.1187429
59.820275783,0.4978006,0.1930467,-0.1206366
59.825351715,0.5010543,0.2000877,-0.1201402
59.830427647,0.5060194,0.1935005,-0.122053
59.835503578,0.515173,0.1971989,-0.1244428
59.840579510,0.5066338,0.1835993,-0.1239236
59.845655918,0.5070614,0.1837269,-0.1272361
59.850731850,0.5046502,0.1799341,-0.1261963
59.855807781,0.5002397,0.1780279,-0.1265552
59.860883713,0.5031285,0.1752018,-0.1326641
59.865960121,0.5035784,0.1743879,-0.124364
59.871035576,0.5048946,0.178367,-0.1270589
59.876111507,0.5044721,0.1721196,-0.1254195
59.881189346,0.5087473,0.1746713,-0.1271039
59.886263370,0.5072743,0.1727515,-0.1272991
59.891339302,0.5097686,0.1669719,-0.1284203
59.896415234,0.5097766,0.1651021,-0.1213543
59.901491165,0.5106989,0.1670454,-0.125713
59.906567097,0.5072361,0.1689436,-0.1252502
59.911643028,0.5028184,0.1713086,-0.1242455
59.916718960,0.5051416,0.1761655,-0.1256164
59.921795368,0.5065807,0.1766275,-0.1245473
59.926871300,0.5013198,0.1706148,-0.1272627
59.931951046,0.4973896,0.1719627,-0.1242135
59.937023640,0.4968941,0.1718621,-0.1259412
59.939561844,0.49524,0.1825246,-0.1243932
59.944637775,0.4953866,0.1736296,-0.130429
59.949717045,0.4883758,0.1841692,-0.1292549
59.954789639,0.4897003,0.1898621,-0.1415244
59.959865570,0.48873,0.1903352,-0.1327425
59.964941502,0.4834186,0.1867104,-0.1426514
59.970017433,0.4765872,0.1870072,-0.146327
59.975093365,0.4721989,0.1868714,-0.1485886
59.980169296,0.4683889,0.1833977,-0.1446405
59.985245228,0.47017,0.1920933,-0.1536481
59.990321159,0.4707967,0.1862852,-0.1478335
59.995397091,0.4683548,0.1876498,-0.1549526
60.000473022,0.468335,0.191102,-0.1496379
60.005549431,0.4786036,0.1903134,-0.1457998
60.010625362,0.4737867,0.1892548,-0.1496086
