Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
2.510031223,3.680313,1.011281,36.77284
2.515107155,3.451032,1.004696,36.77284
2.520183087,3.501987,0.9970413,36.77284
2.525259018,3.430403,1.010236,36.77284
2.530334473,3.176031,1.01368,36.77284
2.535410404,2.676552,1.00773,36.77284
2.540486336,2.910367,1.006743,36.77284
2.545562267,2.567844,1.010219,36.77284
2.550638199,2.465872,1.011909,36.77284
2.555714131,2.104996,1.010463,37.06958
2.560790062,1.746187,1.01453,37.06958
2.565865994,1.808483,1.011779,37.06958
2.570941925,1.41093,1.005442,37.06958
2.576017857,1.263474,1.012994,37.06958
2.581093311,1.373659,1.010999,37.06958
2.586169243,1.325312,1.009828,37.06958
2.591245175,1.115891,1.00991,37.06958
2.596321106,0.9819438,1.004106,37.06958
2.601397038,0.9964569,1.007785,37.06958
2.606472969,1.119755,0.9990062,36.93531
2.611548901,0.918524,1.000972,36.93531
2.616624832,0.9647624,0.9972228,36.93531
2.621701241,0.8914319,1.000631,36.93531
2.626777172,1.021241,0.9964766,36.93531
2.631852150,1.016073,0.9980798,36.93531
2.636928082,1.35282,1.000296,36.93531
2.642004013,1.25435,1.000966,36.93531
2.647079945,1.159244,0.9906155,36.93531
2.652156353,1.216179,0.9955912,36.52834
2.657232285,1.497671,0.9955158,36.52834
2.662308216,1.067603,0.9983733,36.52834
2.667384148,1.368377,0.9985267,36.52834
2.669921875,1.23319,1.000463,36.52834
2.674997807,0.9717295,0.9990317,36.52834
2.680073738,1.222199,0.999013,36.52834
2.685149193,1.178494,0.996418,36.52834
2.690225125,1.138235,1.009114,36.52834
2.695301056,1.478428,1.003936,36.52834
2.700376988,1.517209,0.9994691,37.45121
2.705452919,1.533452,1.000479,37.45121
2.710528851,1.726562,0.9977319,37.45121
2.715604782,1.900922,1.000946,37.45121
2.720681191,1.979862,1.002581,37.45121
2.725757122,2.241574,1.010246,37.45121
2.730833054,2.585658,1.010336,37.45121
2.735913754,2.47049,1.005259,37.45121
2.740983963,2.758161,1.009887,37.45121
2.746059895,2.900434,1.009915,37.45121
2.751136303,2.931446,1.003538,36.58297
2.756212235,2.842939,1.007496,36.58297
2.761288166,2.979143,1.007547,36.58297
2.766364098,3.052955,1.009071,36.58297
2.771440029,3.043961,1.008441,36.58297
2.776515961,3.167928,1.012764,36.58297
2.781591892,3.119331,1.010456,36.58297
2.786667347,2.984317,1.009435,36.58297
2.791743278,2.873508,1.006907,36.58297
2.796823978,2.681845,1.010196,36.54583
2.801895142,2.521753,1.004186,36.54583
2.806971073,2.50983,1.00931,36.54583
2.812047005,2.303681,1.010114,36.54583
2.817122936,2.019684,1.01126,36.54583
2.822198868,2.236437,1.009385,36.54583
2.827274799,1.904917,1.007647,36.54583
2.832350731,1.581903,1.003838,36.54583
2.834888935,1.494093,1.009343,36.54583
2.839963913,1.326222,1.006607,36.54583
2.845040321,1.278497,1.006941,36.95639
2.850116253,1.195392,1.010928,36.95639
2.855192184,1.31219,1.009873,36.95639
2.860268116,1.314381,1.005476,36.95639
2.865344048,1.29415,1.00844,36.95639
2.870419979,1.422866,1.001515,36.95639
2.875495911,1.360535,1.004993,36.95639
2.880571842,1.411667,1.005953,36.95639
2.885647297,1.369817,1.004677,36.95639
2.890723228,1.347321,1.000849,36.95639
2.895804405,1.47234,0.9994422,36.84438
2.900875092,1.450909,1.002919,36.84438
2.905951023,1.459021,1.004694,36.84438
2.911028385,1.31776,1.001696,36.84438
2.916102886,1.496698,0.9957275,36.84438
2.921178818,1.407704,0.9955498,36.84438
2.926254749,1.345571,0.997007,36.84438
2.931330681,1.409277,1.003873,36.84438
2.936406612,1.398604,1.001073,36.84438
2.941485405,1.378299,1.00412,36.87722
2.946557999,1.15458,1.000008,36.87722
2.951633930,1.191446,1.002507,36.87722
2.956709862,0.9306958,1.00443,36.87722
2.961785793,1.029825,0.9983017,36.87722
2.966861725,0.9537441,1.000424,36.87722
2.971938610,0.9560363,1.002491,36.87722
2.977013588,1.037666,1.007195,36.87722
2.982089996,0.9317714,1.008387,36.87722
2.987165928,0.9110837,1.005805,36.87722
2.992240906,0.9951074,1.003726,36.87722
