Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
2.991264343,0.3991231,1.009827,36.28962
2.996339798,0.5072628,1.008708,36.77052
3.001414776,0.6020103,1.003471,36.77052
3.006490707,0.6889144,1.004919,36.77052
3.011566639,0.5650394,1.004728,36.77052
3.016642570,0.6285533,1.001887,36.77052
3.021718025,0.5145962,1.00728,36.77052
3.026793957,0.6953861,1.001884,36.77052
3.031869888,0.6313174,1.007929,36.77052
3.036950111,0.542504,1.004347,36.77052
3.042021275,0.802964,1.005557,36.44871
3.047097206,0.6212524,1.00618,36.44871
3.052173138,0.7570875,1.002815,36.44871
3.057249069,0.5202408,1.00439,36.44871
3.062324524,0.72271,1.003586,36.44871
3.067405224,0.8605688,1.000212,36.44871
3.069938183,0.649607,1.000158,36.44871
3.075014114,0.644036,1.003536,36.44871
3.080090523,0.6974684,1.003632,36.44871
3.085165501,0.5670582,1.007532,36.44871
3.090241432,0.7531376,1.00308,36.95639
3.095317364,0.7424522,1.008023,36.95639
3.100393295,0.7424522,1.001281,36.95639
3.105468750,0.7570875,1.007817,36.95639
3.110544682,0.4911235,0.9994418,36.95639
3.115620613,0.484289,1.007427,36.95639
3.120696545,0.5479742,1.006307,36.95639
3.125771999,0.7081365,1.005949,36.95639
3.130847931,0.6087008,1.0015,36.95639
3.135923862,0.4251521,1.001134,36.95639
3.140999794,0.453768,0.997879,36.6857
3.146075249,0.3991231,1.006329,36.6857
3.151151180,0.4624984,1.001483,36.6857
3.156227112,0.3069428,1.004369,36.6857
3.161303043,0.4980538,1.005031,36.6857
3.166378498,0.3952609,1.003768,36.6857
3.171454430,0.453126,1.005308,36.6857
