Time (s),W,X,Y,Z
3.059220791,-0.9734648,0.03939512,-0.2059797,0.07081152
3.064151287,-0.9734596,0.03939979,-0.2059736,0.07089799
3.069081306,-0.973458,0.03941294,-0.2059669,0.07093268
3.074012280,-0.9734548,0.03942054,-0.2059616,0.07098974
3.078941822,-0.9734504,0.03943025,-0.2059642,0.07103536
3.083872795,-0.9734548,0.03942486,-0.2059657,0.07097355
3.088803291,-0.9734473,0.03943864,-0.2059584,0.07109082
3.093733311,-0.9734497,0.03943641,-0.2059613,0.07104857
3.098663807,-0.9734632,0.03940323,-0.2059741,0.07084597
3.103593826,-0.9734688,0.03938241,-0.2059738,0.07078099
3.108524323,-0.973479,0.0393519,-0.2059807,0.07063784
3.113454819,-0.9734877,0.03932579,-0.2059833,0.07052413
3.118384838,-0.9734951,0.03930021,-0.2059898,0.07041769
3.123315811,-0.9735,0.03928043,-0.2059944,0.07034722
3.130706787,-0.9735135,0.03924212,-0.2060021,0.07015914
3.135637283,-0.9735236,0.03921716,-0.2060057,0.07002144
3.140567303,-0.9735277,0.03919508,-0.2060143,0.06995443
3.145498276,-0.973539,0.03917789,-0.2060227,0.06978093
3.150427818,-0.9735265,0.03920868,-0.2060157,0.0699568
3.155358791,-0.9735211,0.03923311,-0.2060119,0.07002947
3.160289288,-0.9735087,0.03926282,-0.2060057,0.07020345
3.165219307,-0.9734989,0.03929523,-0.206,0.07033739
3.170154572,-0.9734883,0.03932973,-0.2059886,0.07049969
3.175079823,-0.9734718,0.03936784,-0.2059771,0.07073779
3.180010319,-0.9734659,0.03939233,-0.2059741,0.07081435
3.184940815,-0.9734609,0.03941997,-0.2059735,0.07086989
3.189870834,-0.9734604,0.03943491,-0.2059815,0.0708455
3.194801331,-0.973464,0.03942709,-0.2059892,0.07077936
3.199731350,-0.973474,0.03940093,-0.2059897,0.07065231
3.204662323,-0.9734808,0.03938452,-0.2059885,0.07057118
3.209592819,-0.9734855,0.03936119,-0.2059961,0.07049853
3.214522839,-0.9734957,0.03933825,-0.2059949,0.07037328
3.219453335,-0.9735083,0.03930859,-0.2060049,0.0701855
3.224383354,-0.9735177,0.03928555,-0.2060066,0.07006457
3.229317188,-0.9735286,0.03925617,-0.2060192,0.06989162
3.234244347,-0.97354,0.03922555,-0.2060304,0.06971621
3.239174366,-0.9735434,0.03921142,-0.2060193,0.0697097
3.244104862,-0.9735449,0.03921175,-0.2060179,0.06969221
3.249034882,-0.9735301,0.03925073,-0.2060069,0.06990995
3.253965855,-0.9735072,0.03930376,-0.20599,0.07024782
3.258898735,-0.9734907,0.03935015,-0.2059825,0.07047307
3.263826370,-0.9734762,0.03938449,-0.2059819,0.07065389
3.268756867,-0.9734696,0.03941073,-0.2059741,0.07075579
3.273686886,-0.9734592,0.03943799,-0.2059733,0.07088244
3.278617382,-0.9734486,0.03946892,-0.2059694,0.07102295
3.283547401,-0.9734456,0.03949114,-0.2059648,0.07106646
3.288477898,-0.973437,0.03952429,-0.2059605,0.07117687
3.293407917,-0.9734331,0.03953085,-0.2059508,0.07125404
3.298338413,-0.9734392,0.03951048,-0.205954,0.0711729
3.303269386,-0.9734443,0.03948835,-0.2059582,0.07110394
