Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
4.937689781,1.126858,0.9926503,37.84649
4.942713737,1.06733,0.9943262,37.84649
4.947738647,0.9468926,0.9888929,37.84649
4.952763081,0.8078402,0.9879459,37.84649
4.957787514,0.7093913,0.9913184,37.84649
4.962812424,0.9018812,0.9978021,37.66909
4.967836857,0.9318955,0.9858174,37.66909
4.972860813,1.103811,0.9928985,37.66909
4.977885723,1.281117,0.9907513,37.66909
4.982910156,1.437212,0.9898546,37.66909
4.987935066,1.471389,0.9889336,37.66909
4.992959499,1.514506,0.9945158,37.66909
4.997983456,1.45994,0.9950404,37.66909
5.003007889,1.135716,0.9897871,37.66909
5.008032799,1.34053,0.9928741,37.66909
5.013057232,1.079926,0.9903224,37.59238
5.018082142,1.365165,0.9930806,37.59238
