Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
1.877721310,0.7760568,0.5240311,0.3333885,0.61673,-0.5930783,-0.5149345,-0.0734884,0.6090196,-0.7888411
1.882745743,0.776152,0.5237049,0.3336788,0.6166104,-0.5928001,-0.515396,-0.07348371,0.6095693,-0.7884151
1.887769699,0.7762418,0.5233583,0.3340136,0.6165002,-0.5924954,-0.5158762,-0.07346071,0.6101614,-0.7879572
1.892795563,0.7763232,0.5230187,0.3343554,0.6163982,-0.5921675,-0.5163723,-0.07345314,0.6107688,-0.7874851
1.897819042,0.7763937,0.5226802,0.3347191,0.6163093,-0.5918173,-0.5168772,-0.07344542,0.6113957,-0.7869971
1.902843475,0.7764637,0.5223348,0.3350956,0.6162212,-0.5914463,-0.5174044,-0.07344498,0.6120475,-0.7864882
2.015894890,0.777064,0.5162641,0.3430113,0.6156359,-0.5849872,-0.525341,-0.07195707,0.6232673,-0.777728
2.020919800,0.7770764,0.5161772,0.3431137,0.6156299,-0.584967,-0.5253704,-0.07187358,0.6233581,-0.7776627
2.023432255,0.777078,0.5161449,0.3431597,0.6156335,-0.5849642,-0.5253693,-0.07183006,0.6233875,-0.777643
2.025944233,0.7770838,0.5161131,0.3431945,0.6156312,-0.584972,-0.5253636,-0.07178728,0.6234066,-0.7776316
2.030968666,0.7771019,0.5160583,0.3432348,0.6156165,-0.5850062,-0.5253427,-0.07171233,0.62342,-0.7776278
2.035993576,0.7771144,0.5160308,0.3432479,0.6156104,-0.5850772,-0.5252713,-0.07162885,0.6233766,-0.7776705
2.041018009,0.777128,0.516014,0.3432426,0.6156039,-0.5851741,-0.5251715,-0.07153791,0.6233,-0.7777405
2.046041965,0.7771422,0.5160184,0.3432048,0.6155953,-0.5852888,-0.5250547,-0.07146221,0.6231894,-0.7778366
2.051062584,0.7771568,0.5160335,0.3431475,0.6155829,-0.5854058,-0.5249394,-0.07140379,0.6230675,-0.77794
2.056087494,0.7771696,0.5160642,0.3430721,0.6155723,-0.5855321,-0.5248117,-0.07135445,0.6229241,-0.7780599
2.061111927,0.7771924,0.5160931,0.3429767,0.6155487,-0.5856748,-0.5246813,-0.07130867,0.6227668,-0.7781906
2.066136837,0.7772044,0.5161284,0.3428965,0.6155396,-0.585808,-0.5245441,-0.07125731,0.6226129,-0.7783189
2.071161270,0.7772203,0.5161685,0.342801,0.615525,-0.5859482,-0.5244055,-0.07121412,0.6224486,-0.7784549
2.076185226,0.777235,0.5162035,0.3427137,0.6155114,-0.586086,-0.5242683,-0.07116517,0.6222906,-0.7785863
2.081210613,0.7772432,0.5162573,0.3426153,0.615507,-0.5862325,-0.5241106,-0.07111882,0.6221087,-0.7787365
2.086234570,0.7772636,0.5163133,0.3424829,0.6154829,-0.5863881,-0.5239658,-0.07109734,0.6219163,-0.7788928
2.091259003,0.7772704,0.5163854,0.3423587,0.6154777,-0.5865437,-0.5237986,-0.07106787,0.6217105,-0.7790605
2.096283913,0.7772745,0.5164636,0.3422318,0.6154757,-0.5866988,-0.5236284,-0.07104175,0.6215,-0.7792315
2.101308346,0.7772785,0.5165348,0.3421151,0.6154747,-0.5868528,-0.5234579,-0.07100616,0.6212963,-0.779398
2.106332302,0.7772821,0.5165953,0.3420165,0.6154761,-0.5870003,-0.5232919,-0.07095903,0.6211076,-0.7795534
2.111356735,0.7772794,0.5166491,0.3419399,0.6154855,-0.5871378,-0.5231271,-0.07089959,0.6209333,-0.7796981
2.116381645,0.7772849,0.516705,0.3418442,0.6154842,-0.587278,-0.5229723,-0.07085656,0.6207551,-0.7798446
2.121406078,0.777289,0.5167596,0.3417513,0.6154819,-0.587402,-0.5228365,-0.07082672,0.6205929,-0.7799769
2.126430988,0.7773029,0.5168214,0.3416261,0.6154636,-0.5875224,-0.5227234,-0.0708326,0.620428,-0.7801081
2.131454945,0.7773165,0.5168792,0.3415079,0.6154466,-0.5876417,-0.5226103,-0.07083274,0.6202676,-0.7802362
2.136479378,0.7773201,0.516947,0.3413966,0.6154405,-0.5877422,-0.5225051,-0.0708445,0.6201163,-0.7803559
2.141504288,0.7773187,0.5170276,0.3412792,0.6154397,-0.5878327,-0.5224048,-0.07087241,0.6199641,-0.7804749
