Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.792201996,0.5258937,0.1145837,-0.3225044,0.0419197,0.9703363,-0.1933434,-8.479418,-36.34426,-8.549699,1008.273
0.797226429,0.5258937,0.2349844,-0.566766,0.04227845,0.9815542,-0.1927218,-8.479418,-36.34426,-8.549699,1008.273
0.802256584,0.5876538,0.3553851,-0.3225044,0.04577651,0.9722468,-0.1837433,-8.47493,-36.71471,-9.005448,1008.273
0.807276726,0.3406136,0.4757858,-0.3225044,0.04040842,0.9756522,-0.187528,-8.47493,-36.71471,-9.005448,1008.273
0.812301159,0.03181341,0.836988,-0.3225044,0.04280888,0.9776126,-0.1865466,-8.47493,-36.71471,-9.005448,1008.273
0.817325592,-0.1534667,0.7165872,-0.4446352,0.03996354,0.9722118,-0.1842193,-8.47493,-36.71471,-9.005448,1008.273
0.822350502,-0.462267,0.5961865,-0.2003736,0.04580281,0.969828,-0.1866476,-8.47493,-36.71471,-9.005448,1008.273
0.827374935,-0.1534667,0.5359862,-0.1393082,0.04573186,0.9761652,-0.1860879,-8.47493,-36.71471,-9.005448,1008.273
0.832399845,-0.09170669,0.5359862,-0.01717739,0.03899584,0.9718001,-0.1961965,-8.47493,-36.71471,-9.005448,1008.273
0.837424278,0.2170936,0.4155855,-0.07824278,0.03904065,0.9678784,-0.1933731,-8.47493,-36.71471,-9.005448,1008.273
0.842449188,0.09357345,0.2349844,-0.1393082,0.04094014,0.971302,-0.1928517,-8.47493,-36.71471,-9.005448,1008.273
0.847473621,0.03181341,0.3553851,0.1049534,0.03946295,0.973283,-0.1985724,-8.849426,-36.34823,-9.006474,1008.273
0.852498054,-0.2152268,0.1145837,-0.07824278,0.04289711,0.9697955,-0.1847307,-8.849426,-36.34823,-9.006474,1008.273
0.857522964,-0.02994663,-0.005817059,0.1660188,0.03848794,0.974163,-0.1856302,-8.849426,-36.34823,-9.006474,1008.273
0.862547398,-0.02994663,0.0543833,-0.1393082,0.04724913,0.9703517,-0.190473,-8.849426,-36.34823,-9.006474,1008.273
0.867572308,0.03181341,0.1145837,-0.07824278,0.03896477,0.9746935,-0.1913706,-8.849426,-36.34823,-9.006474,1008.273
0.872593403,-0.2769868,0.1145837,-0.07824278,0.04327105,0.9795733,-0.1874797,-8.849426,-36.34823,-9.006474,1008.273
0.877617359,-0.09170669,0.0543833,-0.261439,0.04871275,0.9693957,-0.1919227,-8.849426,-36.34823,-9.006474,1008.273
0.882642269,-0.2769868,0.2349844,-0.01717739,0.04233792,0.9762022,-0.1947057,-8.849426,-36.34823,-9.006474,1008.273
0.887667179,0.09357345,0.2951847,-0.1393082,0.04338081,0.969812,-0.1866464,-8.849426,-36.34823,-9.006474,1008.273
0.890179157,-0.02994663,0.2951847,-0.07824278,0.04967376,0.9703182,-0.1832913,-8.849426,-36.34823,-9.006474,1008.273
0.895204067,-0.02994663,0.3553851,-0.2003736,0.04477314,0.9751999,-0.1884941,-8.849426,-36.34823,-9.006474,1008.273
0.900228500,-0.02994663,0.2951847,-0.07824278,0.04476766,0.9756876,-0.1884879,-8.482075,-36.0359,-8.548841,1008.273
0.905258656,-0.09170669,0.2951847,-0.1393082,0.04428431,0.9756646,-0.1856145,-8.482075,-36.0359,-8.548841,1008.273
0.910277843,-0.02994663,0.1145837,-0.07824278,0.04046138,0.9708079,-0.1923788,-8.482075,-36.0359,-8.548841,1008.273
0.915302277,-0.2152268,0.174784,-0.2003736,0.04046842,0.9702904,-0.1880753,-8.482075,-36.0359,-8.548841,1008.273
0.920327187,-0.1534667,0.174784,0.04388801,0.03702822,0.9746609,-0.1884964,-8.482075,-36.0359,-8.548841,1008.273
0.925354481,-0.1534667,0.1145837,-0.1393082,0.0438144,0.9742345,-0.1909004,-8.482075,-36.0359,-8.548841,1008.273
0.930377007,-0.02994663,0.3553851,-0.1393082,0.04095265,0.9702969,-0.1885543,-8.482075,-36.0359,-8.548841,1008.273
0.935401916,-0.02994663,0.0543833,-0.2003736,0.04089707,0.9751908,-0.1908865,-8.482075,-36.0359,-8.548841,1008.271
0.940426350,0.1553335,0.4155855,-0.07824278,0.03803461,0.9712664,-0.1904559,-8.482075,-36.0359,-8.548841,1008.271
0.945450783,0.03181341,0.2349844,-0.07824278,0.04000521,0.9683494,-0.1900153,-8.476231,-36.71428,-8.55073,1008.271
0.950475693,-0.1534667,-0.005817059,-0.01717739,0.03946185,0.9736883,-0.1865947,-8.476231,-36.71428,-8.55073,1008.271
0.955500126,-0.09170669,0.1145837,0.04388801,0.04094665,0.9707945,-0.1899847,-8.476231,-36.71428,-8.55073,1008.271
0.960525036,0.09357345,0.0543833,-0.261439,0.04046703,0.9703168,-0.1919061,-8.476231,-36.71428,-8.55073,1008.271
0.965549469,0.2170936,-0.005817059,-0.4446352,0.04088753,0.9761398,-0.1870432,-8.476231,-36.71428,-8.55073,1008.271
0.970573902,0.03181341,-0.06601742,-0.3225044,0.04089475,0.9756191,-0.1822608,-8.476231,-36.71428,-8.55073,1008.271
0.975598812,0.3406136,0.0543833,-0.3225044,0.04768925,0.9742667,-0.1918601,-8.476231,-36.71428,-8.55073,1008.271
0.980623245,0.09357345,0.1145837,-0.1393082,0.04435101,0.9697919,-0.182816,-8.476231,-36.71428,-8.55073,1008.271
0.985648155,-0.02994663,0.174784,-0.2003736,0.04385816,0.9703326,-0.1909501,-8.476231,-36.71428,-8.55073,1008.271
0.990672588,0.03181341,0.2951847,-0.07824278,0.03896564,0.974677,-0.1889763,-8.476231,-36.71428,-8.55073,1008.271
0.995697498,-0.02994663,0.2349844,0.04388801,0.03848938,0.9737512,-0.1966502,-8.853384,-36.03946,-8.550896,1008.271
1.000721931,0.2170936,0.174784,-0.07824278,0.04627452,0.9708396,-0.191424,-8.853384,-36.03946,-8.550896,1008.271
1.005746365,0.4023737,0.4757858,-0.1393082,0.04529495,0.9718054,-0.1909322,-8.853384,-36.03946,-8.550896,1008.271
1.010771275,0.09357345,0.3553851,-0.1393082,0.03899212,0.9722549,-0.1914017,-8.853384,-36.03946,-8.550896,1008.271
1.015795708,0.2170936,0.2951847,-0.01717739,0.04138147,0.975194,-0.1908867,-8.853384,-36.03946,-8.550896,1008.271
1.020821095,0.4023737,0.3553851,0.04388801,0.04573064,0.9761884,-0.1894399,-8.853384,-36.03946,-8.550896,1008.271
1.025845528,0.1553335,0.2349844,0.04388801,0.03509539,0.9741736,-0.1904171,-8.853384,-36.03946,-8.550896,1008.271
1.030870438,0.1553335,0.3553851,0.1049534,0.04087146,0.9775964,-0.1860668,-8.853384,-36.03946,-8.550896,1008.271
1.035894871,0.09357345,0.174784,0.1049534,0.04142506,0.9712954,-0.1914153,-8.853384,-36.03946,-8.550896,1008.271
