Time (s),Roll (deg),Pitch (deg),Yaw (deg)
2.842227936,151.7562,-10.29888,43.26883
2.847252846,151.7573,-10.29773,43.26705
2.852277279,151.7566,-10.2964,43.26659
2.857302189,151.7562,-10.29381,43.26526
2.862326622,151.7564,-10.29243,43.26424
2.867352009,151.7564,-10.29108,43.26413
2.872372627,151.7571,-10.28952,43.26443
2.877397060,151.7587,-10.28865,43.26441
2.882421970,151.7613,-10.28739,43.26381
2.887446403,151.7631,-10.28722,43.26472
2.892471313,151.7658,-10.28727,43.26521
2.897495747,151.7671,-10.28627,43.2651
2.902520180,151.7671,-10.28573,43.26508
2.907545090,151.7667,-10.2849,43.2656
2.912569523,151.7661,-10.28341,43.26577
2.917594433,151.7661,-10.28199,43.2658
2.922618866,151.7667,-10.28065,43.26568
2.927643776,151.7679,-10.2797,43.26579
2.932668209,151.7684,-10.27862,43.26583
2.937692642,151.7688,-10.27807,43.26616
2.942717552,151.7694,-10.27749,43.26559
2.947741985,151.7702,-10.27623,43.26498
2.952766895,151.7709,-10.27495,43.26474
2.957791805,151.7714,-10.27371,43.26378
2.962816715,151.7717,-10.27231,43.26311
2.967841148,151.7735,-10.27178,43.26309
2.972866058,151.7758,-10.27166,43.26259
2.977890491,151.777,-10.27118,43.26279
2.982915401,151.7773,-10.27084,43.26306
2.987939835,151.7788,-10.2701,43.2631
2.990451813,151.7792,-10.26926,43.26304
2.995476246,151.7796,-10.26772,43.26265
3.000501633,151.7794,-10.2671,43.26311
3.005526543,151.7799,-10.26646,43.26393
3.010550976,151.7799,-10.2653,43.26445
3.015575409,151.7799,-10.26527,43.26543
3.020600319,151.7801,-10.26553,43.26585
3.025624752,151.7799,-10.26524,43.26633
3.030649662,151.7793,-10.26617,43.2671
3.035674095,151.7789,-10.26617,43.26704
3.040699005,151.7793,-10.2661,43.2671
3.045723438,151.7802,-10.26576,43.26736
3.050747871,151.7803,-10.26595,43.26793
3.055772781,151.7805,-10.26637,43.26738
3.060797215,151.7807,-10.26706,43.26731
3.065822601,151.7807,-10.26801,43.26739
3.070842743,151.7811,-10.26916,43.26742
3.075867176,151.7818,-10.26991,43.26722
3.080892086,151.7831,-10.26999,43.26701
3.085918427,151.7841,-10.27014,43.26666
3.090941906,151.7849,-10.26998,43.26561
3.095966339,151.7856,-10.27001,43.26485
3.100991249,151.7861,-10.26944,43.26392
3.106015682,151.7875,-10.26812,43.26311
3.111040115,151.7886,-10.26653,43.26216
3.116065025,151.79,-10.26514,43.26148
3.121089458,151.7899,-10.26366,43.2613
3.126114368,151.7901,-10.2631,43.26003
3.131138802,151.7895,-10.26213,43.25888
3.136163712,151.7891,-10.26133,43.25872
3.141188145,151.7899,-10.26042,43.25778
3.146215916,151.7919,-10.2593,43.25691
3.151237488,151.7945,-10.25889,43.25536
3.156261921,151.7976,-10.25801,43.25534
3.161286831,151.7986,-10.25857,43.25486
3.166311264,151.7994,-10.25933,43.25466
3.171336651,151.7995,-10.2592,43.25451
3.176361084,151.7988,-10.25957,43.25374
3.181385994,151.798,-10.25956,43.25402
3.186410427,151.7973,-10.25995,43.25451
3.191435337,151.7973,-10.25968,43.25464
3.196459770,151.7982,-10.25897,43.25398
3.201484203,151.7997,-10.25865,43.25356
3.206509113,151.7994,-10.25903,43.25244
3.211533546,151.7986,-10.25926,43.25161
3.216558456,151.7985,-10.25983,43.25078
3.221586704,151.798,-10.26026,43.25023
3.226607323,151.7973,-10.26082,43.24974
3.231632232,151.7962,-10.26134,43.2487
3.236656666,151.7952,-10.26172,43.24759
3.241681576,151.7937,-10.26156,43.24654
